0.25387207,-0.14370118,9.460327,0.10570764,-0.05423658,0.029502977
0.23950197,-0.21076173,9.513018,0.092391826,-0.041986037,0.020980861
0.2203418,-0.24908204,9.493857,0.091326565,-0.027072337,0.021513494
0.2203418,-0.2682422,9.455538,0.082271814,-0.020680748,0.017785069
0.14849122,-0.25866213,9.455538,0.0721518,-0.013756531,0.01565454
0.05748047,-0.20118165,9.469908,0.060433894,-0.008962841,0.014056643
0.043110352,-0.2682422,9.517808,0.056705467,-0.0073649436,0.008197688
0.0,-0.23471193,9.541759,0.04445493,-0.008962841,2.0820484E-4
-0.019160157,-0.244292,9.493857,0.030073859,9.1907335E-5,-0.006716014
0.038320314,-0.31135255,9.570498,0.020486478,-0.003103886,-0.011509704
0.023950197,-0.28740236,9.484278,0.012496996,0.009146655,-0.012042336
-0.033530276,-0.21555176,9.623189,7.79086E-4,0.010211919,-0.021097085
-0.100590825,-0.29698244,9.637559,-0.0104061905,0.009146655,-0.016836027
0.009580079,-0.22513184,9.637559,-0.01733041,0.013940345,-0.021097085
-0.038320314,-0.22513184,9.699829,-0.02425463,0.02459299,-0.018966556
-0.05269043,-0.25387207,9.69504,-0.037037805,0.028854048,-0.021097085
-0.07185059,-0.17244141,9.79084,-0.038103066,0.027788784,-0.021097085
-0.16286133,-0.16765137,9.80521,-0.045027286,0.026723519,-0.02003182
-0.20597169,-0.17244141,9.881851,-0.04609255,0.032049842,-0.017901292
-0.25387207,-0.24908204,9.8866415,-0.047157817,0.025658255,-0.016836027
-0.3065625,-0.21076173,9.934542,-0.048755713,0.025658255,-0.013640233
-0.34488282,-0.14370118,9.992022,-0.05035361,0.02938668,-0.008313911
-0.32572266,-0.16286133,10.015972,-0.041831493,0.019266669,-0.0051181177
-0.34009278,-0.25387207,10.121353,-0.040766228,0.017668772,0.0039366307
-0.35925296,-0.19160157,10.078242,-0.03650517,0.010744552,0.0018061015
-0.32093263,-0.1580713,10.140513,-0.037570436,0.010211919,0.0039366307
-0.39278322,-0.21555176,10.188414,-0.03171148,0.0059508616,0.009795585
-0.2921924,-0.2682422,10.174044,-0.03171148,9.1907335E-5,0.0044692624
-0.32093263,-0.18681154,10.135723,-0.025319893,-0.003103886,0.014589274
-0.21555176,-0.27303225,10.159674,-0.020526204,-0.010560737,0.012991378
-0.2778223,-0.3161426,10.188414,-0.015732514,-0.013223899,0.021513494
-0.2778223,-0.2778223,10.073453,-0.017863043,-0.01641969,0.01565454
-0.20597169,-0.26345217,10.174044,-0.01519988,-0.019082852,0.019382965
-0.1341211,-0.30177248,10.154883,-0.012536719,-0.013756531,0.017785069
-0.14849122,-0.29698244,10.092612,-0.0045472365,-0.0153544275,0.020448228
-0.09101075,-0.29698244,10.073453,-0.0050798682,-0.019082852,0.022046126
-0.028740235,-0.2778223,10.035132,-0.009873559,-0.017484955,0.017252436
-0.07185059,-0.3161426,10.078242,-0.0034819718,-0.020148117,0.018317701
0.043110352,-0.34967285,10.020762,0.006105408,-0.020680748,0.017785069
0.086220704,-0.28740236,10.015972,0.003974879,-0.01588706,0.007132424
0.119750984,-0.30177248,10.0063925,0.002909615,-0.01855022,0.011926114
0.09580079,-0.2921924,9.972861,0.006105408,-0.008962841,0.008197688
0.09580079,-0.34967285,10.083033,0.002909615,-0.003103886,0.0044692624
0.09101075,-0.31135255,9.992022,0.003974879,-0.0020386216,-0.006183382
0.09580079,-0.24908204,10.011182,0.006105408,9.1907335E-5,-0.0013896918
0.09580079,-0.32093263,9.972861,7.79086E-4,0.00541823,-0.004585485
0.038320314,-0.3305127,9.948912,0.0055727763,0.0064834943,-0.0072486466
0.07185059,-0.2682422,9.982442,0.007703305,0.012342448,-0.009911807
0.038320314,-0.28740236,10.020762,0.0013117183,0.01500561,-0.015770761
-0.0047900393,-0.34488282,10.030342,0.008235938,0.015538241,-0.0093791755
-0.100590825,-0.34967285,9.972861,0.0034422472,0.018201403,-0.0077812783
-0.07664063,-0.26345217,10.020762,2.464538E-4,0.011809816,-0.010977073
-0.100590825,-0.25866213,9.963282,0.0023769827,0.017668772,-0.010977073
-0.1341211,-0.21555176,9.977652,0.0034422472,0.011809816,-0.014172865
-0.16286133,-0.2778223,10.020762,-0.0013514429,0.0080813905,-0.010977073
-0.21555176,-0.25387207,10.083033,2.464538E-4,0.012875081,-0.02003182
-0.25387207,-0.24908204,9.992022,7.79086E-4,0.0059508616,-0.012574969
-0.23471193,-0.2921924,10.020762,-0.0018840751,0.010211919,-0.006183382
-0.244292,-0.30177248,9.977652,-0.0013514429,0.009679287,-0.006716014
-0.244292,-0.23950197,10.068663,2.464538E-4,-4.407249E-4,-0.0029875885
-0.2203418,-0.32572266,10.102193,-0.0018840751,0.0059508616,-0.0029875885
-0.28261232,-0.22992188,10.121353,-2.8617843E-4,-0.0052344147,-0.004585485
-0.2778223,-0.25387207,10.054293,-0.0045472365,-0.0052344147,-0.0024549563
-0.33530274,-0.26345217,10.068663,2.464538E-4,-0.008962841,-0.0035202208
-0.3305127,-0.23471193,10.063872,0.0013117183,-0.008430208,0.00873032
-0.23950197,-0.21555176,10.083033,0.0055727763,-0.0052344147,0.0060671596
-0.2682422,-0.17723145,10.092612,0.0034422472,-0.0073649436,0.00873032
-0.2203418,-0.23950197,10.039923,-8.1881066E-4,-0.014289163,0.011393482
-0.18681154,-0.21076173,10.083033,-0.004014604,-0.014821795,0.007132424
-0.12454102,-0.2682422,10.083033,0.003974879,-0.0153544275,0.0065997913
-0.09101075,-0.29698244,10.039923,2.464538E-4,-0.010560737,0.00873032
-0.12933107,-0.25866213,9.992022,0.003974879,-0.008962841,0.0065997913
-0.1341211,-0.2778223,10.020762,0.007703305,-0.012691266,0.0060671596
-0.14370118,-0.18681154,9.977652,0.0013117183,-0.008430208,0.011393482
-0.019160157,-0.29698244,10.087823,0.004507512,-0.012158634,0.015121907
0.0047900393,-0.25866213,9.977652,0.0018443505,-0.010028105,0.007132424
0.019160157,-0.20597169,10.035132,-0.0013514429,-0.01109337,0.009262953
-0.09580079,-0.30177248,10.049502,0.0034422472,-0.007897576,0.012458745
-0.07185059,-0.28740236,10.035132,2.464538E-4,-0.0094954735,0.0103282165
-0.06706055,-0.21076173,9.992022,0.0055727763,-0.0015059893,0.009262953
-0.07664063,-0.3065625,9.987232,0.0055727763,-0.011626002,0.011393482
-0.17723145,-0.22992188,9.972861,-8.1881066E-4,-0.006299679,0.0034039982
-0.1101709,-0.26345217,9.8866415,0.006105408,-0.0025712538,0.0044692624
-0.06706055,-0.25866213,10.035132,0.008235938,-0.0041691503,0.002871366
-0.05748047,-0.22513184,9.934542,0.0034422472,-0.0020386216,0.005534527
-0.023950197,-0.25387207,9.992022,0.003974879,0.0022224362,0.0039366307
-0.086220704,-0.30177248,9.968072,0.0066380408,0.001689804,2.0820484E-4
-0.038320314,-0.23950197,9.934542,0.004507512,0.007016126,0.0012734693
0.009580079,-0.2921924,9.972861,0.0013117183,0.011277184,0.0018061015
0.0,-0.32093263,9.896221,0.0023769827,0.0059508616,-0.006183382
-0.06706055,-0.3065625,9.972861,0.0023769827,0.0022224362,-0.010977073
0.047900394,-0.27303225,9.977652,-0.0050798682,0.011277184,-0.0072486466
-0.033530276,-0.3161426,10.063872,2.464538E-4,0.010211919,-0.0019223241
-0.09101075,-0.2778223,9.968072,-0.005612501,0.0032877007,-0.011509704
-0.07185059,-0.23950197,10.0063925,-0.0045472365,0.011277184,-0.0029875885
-0.086220704,-0.28740236,10.035132,-2.8617843E-4,0.014472977,-0.004585485
-0.15328126,-0.21076173,10.0063925,-0.0050798682,0.016603507,-0.011509704
-0.100590825,-0.16286133,10.073453,-0.0024167073,0.010744552,-0.0051181177
-0.15328126,-0.3161426,10.039923,-2.8617843E-4,0.012875081,-0.0056507494
-0.1101709,-0.20118165,10.015972,-0.0024167073,0.00541823,-0.0072486466
-0.21076173,-0.23950197,10.015972,2.464538E-4,0.008614023,-0.0029875885
-0.17244141,-0.25387207,10.073453,-0.007210397,0.010211919,-0.011509704
-0.17244141,-0.23471193,9.987232,-0.004014604,0.001689804,-0.006716014
-0.19160157,-0.17244141,9.996812,-0.0061451327,0.0064834943,-0.004052853
-0.1820215,-0.24908204,10.044712,-0.0050798682,0.009146655,-0.004585485
